Date,Ticker,Prev_Close,Target,Close,Open,Pre_Filled,Ret_Pre_Limit,Ret_Wait_Open,Ret_Hold_Close
2025-11-04,CAVA,52.61000061035156,52.873050613403315,51.70000076293945,52.0,False,-0.01729708870661099,-0.01729708870661099,-0.01729708870661099
2025-11-05,CAVA,51.70000076293945,51.95850076675414,50.369998931884766,51.2599983215332,False,-0.02572537352858385,-0.02572537352858385,-0.02572537352858385
2025-11-06,CAVA,50.369998931884766,50.62184892654418,46.59000015258789,50.20000076293945,True,0.0049999999999998474,-0.07504464680272395,-0.07504464680272395
2025-11-07,CAVA,46.59000015258789,46.822950153350824,48.63999938964844,45.79999923706055,True,0.010946551743760455,0.04400084203362419,0.04400084203362419
2025-11-10,CAVA,48.63999938964844,48.88319938659667,49.65999984741211,49.29999923706055,True,0.007401328430694385,0.013569075980551317,0.020970404411245702
2025-11-11,CAVA,49.65999984741211,49.908299846649165,49.25,49.38999938964844,False,-0.008256138716711561,-0.008256138716711561,-0.008256138716711561
2025-11-12,CAVA,49.25,49.496249999999996,48.75,50.5099983215332,True,0.004999999999999925,0.025583722264633565,-0.01015228426395939
2025-11-13,CAVA,48.75,48.99374999999999,48.20000076293945,49.0,True,0.007384615384615373,0.005128205128205128,-0.011282035632011219
2025-11-14,CAVA,48.20000076293945,48.441000766754144,47.220001220703125,47.15999984741211,False,-0.020331940388470717,-0.020331940388470717,-0.020331940388470717
2025-11-17,CAVA,47.220001220703125,47.45610122680664,45.22999954223633,47.0,True,0.020753891443509906,-0.04214319413431741,-0.04214319413431741
2025-11-18,CAVA,45.22999954223633,45.4561495399475,45.04999923706055,45.15999984741211,False,-0.003979666305494758,-0.003979666305494758,-0.003979666305494758
2025-11-19,CAVA,45.04999923706055,45.275249233245844,45.470001220703125,45.7400016784668,True,0.009544967152534563,0.015316369657973644,0.009323018662718688
2025-11-20,CAVA,45.470001220703125,45.69735122680664,43.59000015258789,46.15999984741211,True,0.010996234129618133,0.015174809944689827,-0.04134596476015144
2025-11-21,CAVA,43.59000015258789,43.80795015335082,48.91999816894531,44.470001220703125,True,0.009405823491096458,0.020188140973497786,0.12227570538425396
2025-11-24,CAVA,48.91999816894531,49.16459815979003,46.79999923706055,48.5,True,0.00837902384295054,-0.04333603865975925,-0.04333603865975925
2025-11-25,CAVA,46.79999923706055,47.033999233245844,48.54999923706055,46.810001373291016,True,0.004999999999999873,0.03739316300275041,0.03739316300275041
2025-11-26,CAVA,48.54999923706055,48.79274923324584,49.650001525878906,49.0,True,0.007621025103065614,0.009268810916807304,0.022657102082479022
2025-11-28,CAVA,49.650001525878906,49.898251533508294,48.88999938964844,50.04999923706055,True,0.006042265154105371,0.008056348416689396,-0.015307192605710906
2025-12-01,CAVA,48.88999938964844,49.13444938659667,51.0099983215332,48.86000061035156,False,0.04336262954287614,0.04336262954287614,0.04336262954287614
2025-12-02,CAVA,51.0099983215332,51.265048313140866,52.72999954223633,51.599998474121094,True,0.005685192864324671,0.011566362909265765,0.03371890369141708
2025-12-03,CAVA,52.72999954223633,52.993649539947505,54.4900016784668,52.8849983215332,True,0.006637596449879019,0.03337762472045387,0.03337762472045387
2025-12-04,CAVA,54.4900016784668,54.76245168685912,54.47999954223633,55.349998474121094,True,0.0049999999999998535,0.015782653132017575,-0.0001835591103389774
2025-12-05,CAVA,54.47999954223633,54.752399539947504,53.369998931884766,54.33000183105469,True,0.005873723576586753,-0.020374460713624275,-0.020374460713624275
2025-12-08,CAVA,53.369998931884766,53.63684892654418,53.849998474121094,53.540000915527344,True,0.005995897967388834,0.008993808353808353,0.008993808353808353
2025-12-09,CAVA,53.849998474121094,54.11924846649169,52.900001525878906,53.349998474121094,False,-0.017641540857215275,-0.017641540857215275,-0.017641540857215275
2025-12-10,CAVA,52.900001525878906,53.16450153350829,53.09000015258789,52.97999954223633,True,0.004999999999999855,0.0035916563559272533,0.0035916563559272533
2025-12-11,CAVA,53.09000015258789,53.35545015335082,52.650001525878906,53.52000045776367,False,0.008099459482763267,0.008099459482763267,-0.008287787256439413
2025-12-12,CAVA,52.650001525878906,52.913251533508294,53.150001525878906,53.47999954223633,True,0.004999999999999876,0.015764444298248602,0.009496675888114389
2025-12-15,CAVA,53.150001525878906,53.41575153350829,51.91999816894531,52.7599983215332,True,0.01091248273697015,-0.023142113294854775,-0.023142113294854775
2025-12-16,CAVA,51.91999816894531,52.17959815979003,52.720001220703125,52.16999816894531,True,0.004999999999999868,0.015408379814549279,0.015408379814549279
2025-12-17,CAVA,52.720001220703125,52.983601226806634,53.119998931884766,52.06999969482422,True,0.004999999999999876,0.0075872098239740116,0.0075872098239740116
2025-12-18,CAVA,53.119998931884766,53.38559892654418,56.040000915527344,54.79999923706055,True,0.005271104550929594,0.03162651240505537,0.05496991796605393
2025-12-19,CAVA,56.040000915527344,56.32020092010497,56.90999984741211,56.0099983215332,True,0.006423966427397179,0.015524605954167815,0.015524605954167815
2025-12-22,CAVA,56.90999984741211,57.19454984664917,58.040000915527344,57.13999938964844,True,0.00499999999999995,0.01985593166657897,0.01985593166657897
2025-12-23,CAVA,58.040000915527344,58.33020092010497,59.349998474121094,57.279998779296875,False,0.022570598517052894,0.022570598517052894,0.022570598517052894
2025-12-24,CAVA,59.349998474121094,59.646748466491694,61.720001220703125,59.349998474121094,False,0.03993265050571896,0.03993265050571896,0.03993265050571896
2025-10-02,DUOL,303.7200012207031,305.2386012268066,313.0,304.010009765625,True,0.00898853802293075,0.030554453911494,0.030554453911494
2025-10-03,DUOL,313.0,314.56499999999994,322.6300048828125,315.54998779296875,True,0.006389776357827476,0.008146925856130192,0.03076678876297923
2025-10-06,DUOL,322.6300048828125,324.24315490722654,320.30999755859375,322.6300048828125,False,-0.007190922385106234,-0.007190922385106234,-0.007190922385106234
2025-10-07,DUOL,320.30999755859375,321.91154754638666,319.9800109863281,321.2200012207031,True,0.009959109817740574,-0.0010302100302231783,-0.0010302100302231783
2025-10-08,DUOL,319.9800109863281,321.5799110412597,347.2699890136719,321.7300109863281,True,0.004999999999999858,0.005469091630460544,0.0852865088141702
2025-10-09,DUOL,347.2699890136719,349.0063389587402,337.19000244140625,348.25,True,0.004999999999999823,-0.029026368218270596,-0.029026368218270596
2025-10-10,DUOL,337.19000244140625,338.87595245361325,325.0,340.45001220703125,True,0.0063169060267849264,0.00966816851632929,-0.036151731525683406
2025-10-13,DUOL,325.0,326.62499999999994,330.0,330.1600036621094,True,0.015999999999999966,0.015876934344951923,0.015384615384615385
2025-10-14,DUOL,330.0,331.65,332.6000061035156,323.82000732421875,False,0.007878806374289773,0.007878806374289773,0.007878806374289773
2025-10-15,DUOL,332.6000061035156,334.26300613403316,341.0799865722656,334.0299987792969,True,0.005712549193077997,0.025496032210266292,0.025496032210266292
2025-10-16,DUOL,341.0799865722656,342.7853865051269,330.55999755859375,340.5899963378906,True,0.005042844773801942,-0.030843172944252987,-0.030843172944252987
2025-10-17,DUOL,330.55999755859375,332.2127975463867,324.0199890136719,326.010009765625,False,-0.01978463393400352,-0.01978463393400352,-0.01978463393400352
2025-10-20,DUOL,324.0199890136719,325.6400889587402,312.7300109863281,327.4949951171875,True,0.007283535171740719,0.010724665827233883,-0.0348434615460325
2025-10-21,DUOL,312.7300109863281,314.2936610412597,317.6099853515625,312.4800109863281,True,0.015252738292137906,0.015604432557794132,0.015604432557794132
2025-10-22,DUOL,317.6099853515625,319.1980352783203,307.57000732421875,318.95001220703125,True,0.004999999999999886,-0.031611027645212404,-0.031611027645212404
2025-10-23,DUOL,307.57000732421875,309.10785736083983,313.45001220703125,303.760009765625,True,0.006274970347634667,0.019117614665900146,0.019117614665900146
2025-10-24,DUOL,313.45001220703125,315.01726226806636,312.0,318.0,True,0.004999999999999855,0.014515832240464292,-0.004625975915016167
2025-10-27,DUOL,312.0,313.55999999999995,306.7300109863281,317.260009765625,True,0.014743589743589816,0.016859005659054488,-0.016890990428435497
2025-10-28,DUOL,306.7300109863281,308.26366104125975,293.8800048828125,307.1000061035156,True,0.004999999999999956,-0.04189354038815715,-0.04189354038815715
2025-10-29,DUOL,293.8800048828125,295.3494049072265,272.760009765625,289.5079040527344,True,0.008915186721302282,-0.07186604997372756,-0.07186604997372756
2025-10-30,DUOL,272.760009765625,274.12380981445307,262.82000732421875,272.0400085449219,True,0.009092206135738135,-0.03644230123744098,-0.03644230123744098
2025-10-31,DUOL,262.82000732421875,264.13410736083983,270.6400146484375,267.05499267578125,True,0.021002939357549284,0.01611363379325288,0.029754231437075757
2025-11-03,DUOL,270.6400146484375,271.99321472167964,264.92999267578125,278.4100036621094,True,0.008830864699246613,0.028709682948270317,-0.02109821779337986
2025-11-04,DUOL,264.92999267578125,266.2546426391601,262.0400085449219,261.0,False,-0.010908482281189315,-0.010908482281189315,-0.010908482281189315
2025-11-05,DUOL,262.0400085449219,263.3502085876465,260.0199890136719,263.3800048828125,True,0.004999999999999974,0.005113708953573429,-0.007708821040218006
2025-11-06,DUOL,260.0199890136719,261.3200889587402,193.74000549316406,194.2100067138672,False,-0.2549034163562818,-0.2549034163562818,-0.2549034163562818
2025-11-07,DUOL,193.74000549316406,194.70870552062985,201.2100067138672,191.0,False,0.03855683394706364,0.03855683394706364,0.03855683394706364
2025-11-10,DUOL,201.2100067138672,202.2160567474365,192.8000030517578,202.78500366210938,True,0.018040818870876964,0.007827627333077567,-0.0417971441851245
2025-11-11,DUOL,192.8000030517578,193.76400306701657,194.88999938964844,192.08999633789062,True,0.006224050462904009,0.010840229796726499,0.010840229796726499
2025-11-12,DUOL,194.88999938964844,195.86444938659665,186.5800018310547,194.8800048828125,True,0.0056955236996656285,-0.04263942523792288,-0.04263942523792288
2025-11-13,DUOL,186.5800018310547,187.51290184020993,186.5399932861328,185.89999389648438,True,0.008682592737951543,-0.00021443104582077408,-0.00021443104582077408
2025-11-14,DUOL,186.5399932861328,187.47269325256346,185.07000732421875,184.99000549316406,False,-0.007880272407103917,-0.007880272407103917,-0.007880272407103917
2025-11-17,DUOL,185.07000732421875,185.99535736083982,178.27000427246094,181.47999572753906,True,0.011022816204937303,-0.03674286909085752,-0.03674286909085752
2025-11-18,DUOL,178.27000427246094,179.16135429382322,175.4499969482422,178.1999969482422,False,-0.01581874267478426,-0.01581874267478426,-0.01581874267478426
2025-11-19,DUOL,175.4499969482422,176.32724693298337,174.47999572753906,175.85000610351562,True,0.005984628498269873,-0.005528647692078762,-0.005528647692078762
2025-11-20,DUOL,174.47999572753906,175.35239570617674,168.00999450683594,175.24000549316406,True,0.014442940934020165,-0.03708162184280666,-0.03708162184280666
2025-11-21,DUOL,168.00999450683594,168.8500444793701,172.77999877929688,167.7550048828125,True,0.004999999999999885,0.028391193550493552,0.028391193550493552
2025-11-24,DUOL,172.77999877929688,173.64389877319334,172.47000122070312,175.0,True,0.009144584048303976,0.012848716497207972,-0.001794175024793987
2025-11-25,DUOL,172.47000122070312,173.33235122680662,175.75999450683594,171.16000366210938,False,0.019075742232544757,0.019075742232544757,0.019075742232544757
2025-11-26,DUOL,175.75999450683594,176.6387944793701,188.42999267578125,178.22999572753906,True,0.009899895013346666,0.014053261822371403,0.07208692856696995
2025-11-28,DUOL,188.42999267578125,189.37214263916013,191.41000366210938,191.88999938964844,True,0.015921071171406703,0.018362292885191516,0.01581495039091589
2025-12-01,DUOL,191.41000366210938,192.3670536804199,185.4499969482422,189.94000244140625,False,-0.031137383625926978,-0.031137383625926978,-0.031137383625926978
2025-12-02,DUOL,185.4499969482422,186.37724693298338,182.61000061035156,186.2050018310547,True,0.004999999999999914,-0.015314081340660514,-0.015314081340660514
2025-12-03,DUOL,182.61000061035156,183.5230506134033,185.33999633789062,183.35000610351562,True,0.006735662808922395,0.014949869768437579,0.014949869768437579
2025-12-04,DUOL,185.33999633789062,186.26669631958006,188.3800048828125,186.55999755859375,True,0.006042967973666735,0.006582503748834432,0.016402334115620032
2025-12-05,DUOL,188.3800048828125,189.32190490722655,199.75,188.60000610351562,True,0.008546528694428348,0.06035669828260463,0.06035669828260463
2025-12-08,DUOL,199.75,200.74874999999997,207.9199981689453,198.86000061035156,True,0.004999999999999863,0.04090111724127816,0.04090111724127816
2025-12-09,DUOL,207.9199981689453,208.95959815979,209.0800018310547,207.9199981689453,False,0.005579086534845073,0.005579086534845073,0.005579086534845073
2025-12-10,DUOL,209.0800018310547,210.12540184020995,197.44000244140625,210.17999267578125,True,0.004999999999999929,0.005261100225240101,-0.05567246646120675
2025-12-11,DUOL,197.44000244140625,198.42720245361326,200.9600067138672,197.77000427246094,False,0.017828222391283448,0.017828222391283448,0.017828222391283448
2025-12-12,DUOL,200.9600067138672,201.9648067474365,196.27999877929688,201.6199951171875,True,0.008459361212867144,-0.023288255265804438,-0.023288255265804438
2025-12-15,DUOL,196.27999877929688,197.26139877319335,185.97000122070312,197.75,True,0.006215616610406295,0.007489307264343518,-0.05252699012998579
2025-12-16,DUOL,185.97000122070312,186.89985122680662,186.77000427246094,185.60000610351562,True,0.0054847490057624015,0.004301785484253425,0.004301785484253425
2025-12-17,DUOL,186.77000427246094,187.7038542938232,183.9499969482422,186.61000061035156,True,0.0066927006422057645,-0.015098823471165692,-0.015098823471165692
2025-12-18,DUOL,183.9499969482422,184.8697469329834,182.88999938964844,186.5500030517578,True,0.0070671545165808996,0.014134309033161799,-0.005762422267894902
2025-12-19,DUOL,182.88999938964844,183.80444938659667,185.9600067138672,186.51589965820312,True,0.005522448541321031,0.019825579750971958,0.016786086360458002
2025-12-22,DUOL,185.9600067138672,186.8898067474365,185.3699951171875,185.6699981689453,True,0.00828131442532355,-0.0031727875638740224,-0.0031727875638740224
2025-12-23,DUOL,185.3699951171875,186.29684509277342,179.25999450683594,183.97000122070312,True,0.008739304771456523,-0.0329611089782299,-0.0329611089782299
2025-12-24,DUOL,179.25999450683594,180.1562944793701,180.69000244140625,179.375,False,0.007977284270840365,0.007977284270840365,0.007977284270840365
2025-10-02,GOOG,245.37989807128906,246.6067975616455,246.26931762695312,245.63999938964844,True,0.004999999999999939,0.0036246634816257998,0.0036246634816257998
2025-10-03,GOOG,246.26931762695312,247.50066421508785,246.289306640625,245.24000549316406,True,0.004999999999999843,8.1167292233108e-05,8.1167292233108e-05
2025-10-06,GOOG,246.289306640625,247.5207531738281,251.34600830078125,246.13999938964844,False,0.020531551812498203,0.020531551812498203,0.020531551812498203
2025-10-07,GOOG,251.34600830078125,252.60273834228514,246.9688720703125,248.94500732421875,False,-0.01741478315116391,-0.01741478315116391,-0.01741478315116391
2025-10-08,GOOG,246.9688720703125,248.20371643066403,245.29995727539062,246.25,False,-0.006757591679192395,-0.006757591679192395,-0.006757591679192395
2025-10-09,GOOG,245.29995727539062,246.52645706176756,242.0520782470703,245.10000610351562,True,0.004999999999999921,-0.013240438622147903,-0.013240438622147903
2025-10-10,GOOG,242.0520782470703,243.26233863830564,237.3351593017578,242.16000366210938,False,-0.019487206965840588,-0.019487206965840588,-0.019487206965840588
2025-10-13,GOOG,237.3351593017578,238.52183509826656,244.48048400878906,240.97000122070312,True,0.015905105292228158,0.015315227333527196,0.030106473596465268
2025-10-14,GOOG,244.48048400878906,245.70288642883298,246.02947998046875,241.86000061035156,False,0.006335867576342008,0.006335867576342008,0.006335867576342008
2025-10-15,GOOG,246.02947998046875,247.25962738037106,251.54588317871094,247.91000366210938,True,0.004999999999999852,0.007643489234663715,0.022421716286520264
2025-10-16,GOOG,251.54588317871094,252.80361259460446,251.7157745361328,252.47000122070312,True,0.004999999999999869,0.0006753891388521575,0.0006753891388521575
2025-10-17,GOOG,251.7157745361328,252.97435340881344,253.62451171875,251.34500122070312,False,0.007582906498945682,0.007582906498945682,0.007582906498945682
